case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00308,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0004|OFF-0035|OFF-0130,true
CASE-00309,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0056|OFF-0088,true
CASE-00310,NARCOTICS,OPEN,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0045|OFF-0025|OFF-0102,true
CASE-00311,MISSING_PERSON,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0069|OFF-0102|OFF-0045,true
CASE-00312,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0098|OFF-0103,true
CASE-00313,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0168|OFF-0144,true
CASE-00314,NARCOTICS,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0206,true
CASE-00315,GENERAL_THEFT,CHARGESHEETED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0024,true
CASE-00316,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0186|OFF-0188|OFF-0144|OFF-0168,true
CASE-00317,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0109,true
CASE-00318,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0197|OFF-0111|OFF-0124,true
CASE-00319,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,HIGH,OFF-0166,true
CASE-00320,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0088|OFF-0136,true
CASE-00321,NARCOTICS,OPEN,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0125|OFF-0157|OFF-0152|OFF-0106,true
CASE-00322,GENERAL_THEFT,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0194,true
CASE-00323,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,HIGH,OFF-0020,true
CASE-00324,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0116|OFF-0086|OFF-0024,true
CASE-00325,NARCOTICS,COURT_PENDING,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0139|OFF-0179|OFF-0060,true
CASE-00326,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0001,true
CASE-00327,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0237|OFF-0163|OFF-0214|OFF-0041,true
CASE-00328,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0198|OFF-0221|OFF-0051,true
CASE-00329,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,HIGH,OFF-0061|OFF-0218,true
CASE-00330,NARCOTICS,OPEN,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0226|OFF-0031|OFF-0128|OFF-0118,true
CASE-00331,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0183|OFF-0236,true
CASE-00332,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0119,true
CASE-00333,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0203|OFF-0104,true
CASE-00334,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0209|OFF-0174,true
CASE-00335,NARCOTICS,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0061,true
CASE-00336,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0010|OFF-0090,true
CASE-00337,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0021|OFF-0155|OFF-0037,true
CASE-00338,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0003|OFF-0049,true
CASE-00339,WOMEN_CHILD_SAFETY,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0219|OFF-0191|OFF-0032|OFF-0120,true
CASE-00340,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0188,true
CASE-00341,GENERAL_THEFT,COURT_PENDING,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0169|OFF-0195|OFF-0033,true
CASE-00342,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0231,true
CASE-00343,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0087|OFF-0057,true
CASE-00344,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0001|OFF-0059,true
CASE-00345,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0236|OFF-0030|OFF-0184,true
CASE-00346,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0010|OFF-0075|OFF-0090|OFF-0190,true
CASE-00347,CYBER_FRAUD,CLOSED,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0056|OFF-0136|OFF-0216|OFF-0088,true
CASE-00348,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0187,true
CASE-00349,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0224|OFF-0001,true
CASE-00350,GENERAL_THEFT,CHARGESHEETED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0209|OFF-0062|OFF-0174|OFF-0145,true
CASE-00351,NARCOTICS,OPEN,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0233|OFF-0123|OFF-0114,true
CASE-00352,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0170|OFF-0167|OFF-0017,true
CASE-00353,JUVENILE_PROTECTION,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0237|OFF-0163|OFF-0214,true
CASE-00354,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0195|OFF-0046|OFF-0033,true
CASE-00355,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0233|OFF-0202|OFF-0123,true
CASE-00356,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0217|OFF-0023|OFF-0142|OFF-0159,true
CASE-00357,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0168,true
CASE-00358,NARCOTICS,CLOSED,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0055|OFF-0167|OFF-0009,true
CASE-00359,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0152,true
CASE-00360,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0220|OFF-0204,true
