case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00310,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,HIGH,OFF-0132|OFF-0043|OFF-0187,true
CASE-00311,CYBER_FRAUD,COURT_PENDING,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,HIGH,OFF-0153,true
CASE-00312,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0098|OFF-0106|OFF-0229|OFF-0010,true
CASE-00313,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0097|OFF-0144,true
CASE-00314,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0010,true
CASE-00315,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0042,true
CASE-00316,MISSING_PERSON,CLOSED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0016|OFF-0101,true
CASE-00317,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,HIGH,OFF-0203|OFF-0130,true
CASE-00318,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0095,true
CASE-00319,FINANCIAL_CRIME,CHARGESHEETED,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0101|OFF-0211|OFF-0195,true
CASE-00320,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0153|OFF-0181|OFF-0023,true
CASE-00321,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0035|OFF-0155|OFF-0001|OFF-0020,true
CASE-00322,VIOLENT_CRIME,COURT_PENDING,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0204,true
CASE-00323,CYBER_FRAUD,OPEN,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,HIGH,OFF-0099,true
CASE-00324,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0060,true
CASE-00325,NARCOTICS,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0176,true
CASE-00326,JUVENILE_PROTECTION,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,HIGH,OFF-0003|OFF-0156|OFF-0095,true
CASE-00327,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0230|OFF-0086,true
CASE-00328,WOMEN_CHILD_SAFETY,CHARGESHEETED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0202|OFF-0180|OFF-0114,true
CASE-00329,CYBER_FRAUD,OPEN,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,HIGH,OFF-0009|OFF-0019|OFF-0032,true
CASE-00330,CYBER_FRAUD,CHARGESHEETED,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,HIGH,OFF-0229|OFF-0098,true
CASE-00331,CYBER_FRAUD,OPEN,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0163|OFF-0185,true
CASE-00332,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0200,true
CASE-00333,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,HIGH,OFF-0202,true
CASE-00334,GENERAL_THEFT,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0232,true
CASE-00335,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0010|OFF-0229,true
CASE-00336,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0048|OFF-0105|OFF-0076,true
CASE-00337,NARCOTICS,COURT_PENDING,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0058|OFF-0139|OFF-0051,true
CASE-00338,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0175|OFF-0118,true
CASE-00339,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0235|OFF-0227|OFF-0064,true
CASE-00340,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0011|OFF-0033,true
CASE-00341,VIOLENT_CRIME,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0235|OFF-0064|OFF-0227,true
CASE-00342,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0199|OFF-0128,true
CASE-00343,MISSING_PERSON,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0177|OFF-0119|OFF-0059|OFF-0049,true
CASE-00344,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0065|OFF-0188,true
CASE-00345,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0217|OFF-0192,true
CASE-00346,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,HIGH,OFF-0077,true
CASE-00347,NARCOTICS,CLOSED,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0136,true
CASE-00348,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0124|OFF-0041|OFF-0060|OFF-0039,true
CASE-00349,CYBER_FRAUD,CHARGESHEETED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0235|OFF-0064,true
CASE-00350,GENERAL_THEFT,CLOSED,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0057|OFF-0083|OFF-0209,true
CASE-00351,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0196|OFF-0190|OFF-0217,true
CASE-00352,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0171|OFF-0238|OFF-0208|OFF-0240,true
CASE-00353,JUVENILE_PROTECTION,COURT_PENDING,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0189,true
CASE-00354,GENERAL_THEFT,CLOSED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0110|OFF-0079,true
CASE-00355,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0136|OFF-0018,true
CASE-00356,NARCOTICS,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0027|OFF-0210|OFF-0123|OFF-0115,true
CASE-00357,WOMEN_CHILD_SAFETY,COURT_PENDING,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0123|OFF-0027|OFF-0210|OFF-0115,true
CASE-00358,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0158|OFF-0070|OFF-0006,true
CASE-00359,FINANCIAL_CRIME,CHARGESHEETED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0095|OFF-0084,true
CASE-00360,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0164|OFF-0034|OFF-0089,true
