case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00314,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,HIGH,OFF-0191|OFF-0062|OFF-0167,true
CASE-00315,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,HIGH,OFF-0180|OFF-0107,true
CASE-00316,CYBER_FRAUD,CLOSED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0061|OFF-0159|OFF-0069,true
CASE-00317,NARCOTICS,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0172|OFF-0115|OFF-0121|OFF-0229,true
CASE-00318,NARCOTICS,OPEN,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0027|OFF-0174|OFF-0006,true
CASE-00319,CYBER_FRAUD,COURT_PENDING,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0078|OFF-0011|OFF-0097|OFF-0148,true
CASE-00320,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,OFF-0101|OFF-0154,true
CASE-00321,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0230|OFF-0017,true
CASE-00322,FINANCIAL_CRIME,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0077|OFF-0072|OFF-0165|OFF-0059,true
CASE-00323,VIOLENT_CRIME,OPEN,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0145|OFF-0216|OFF-0112|OFF-0119,true
CASE-00324,VIOLENT_CRIME,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0218,true
CASE-00325,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0188|OFF-0206|OFF-0132,true
CASE-00326,VIOLENT_CRIME,COURT_PENDING,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0015|OFF-0238,true
CASE-00327,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0226|OFF-0119,true
CASE-00328,NARCOTICS,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0059|OFF-0106|OFF-0149,true
CASE-00329,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,HIGH,OFF-0009,true
CASE-00330,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0081,true
CASE-00331,FINANCIAL_CRIME,CLOSED,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0144,true
CASE-00332,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,MEDIUM,OFF-0063|OFF-0043|OFF-0221|OFF-0163,true
CASE-00333,GENERAL_THEFT,OPEN,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0138|OFF-0185,true
CASE-00334,NARCOTICS,OPEN,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0047|OFF-0214|OFF-0154,true
CASE-00335,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0018,true
CASE-00336,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0033|OFF-0232|OFF-0223,true
CASE-00337,FINANCIAL_CRIME,COURT_PENDING,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0229,true
CASE-00338,NARCOTICS,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0240|OFF-0230|OFF-0017,true
CASE-00339,MISSING_PERSON,CLOSED,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0225|OFF-0206|OFF-0132|OFF-0188,true
CASE-00340,MISSING_PERSON,COURT_PENDING,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0034,true
CASE-00341,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0206|OFF-0132|OFF-0188|OFF-0173,true
CASE-00342,JUVENILE_PROTECTION,CHARGESHEETED,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,HIGH,OFF-0229|OFF-0121|OFF-0172|OFF-0115,true
CASE-00343,VIOLENT_CRIME,CHARGESHEETED,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0149|OFF-0124|OFF-0106,true
CASE-00344,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0073,true
CASE-00345,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0223|OFF-0037|OFF-0232,true
CASE-00346,VIOLENT_CRIME,OPEN,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0210|OFF-0005|OFF-0019|OFF-0023,true
CASE-00347,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0106|OFF-0149|OFF-0124|OFF-0072,true
CASE-00348,VIOLENT_CRIME,CHARGESHEETED,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0160,true
CASE-00349,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,HIGH,OFF-0163|OFF-0043,true
CASE-00350,FINANCIAL_CRIME,CLOSED,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0168|OFF-0157|OFF-0234|OFF-0018,true
CASE-00351,JUVENILE_PROTECTION,CHARGESHEETED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0122,true
CASE-00352,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0226|OFF-0145|OFF-0112,true
CASE-00353,JUVENILE_PROTECTION,OPEN,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0148|OFF-0078|OFF-0011,true
CASE-00354,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0075|OFF-0214|OFF-0101,true
CASE-00355,GENERAL_THEFT,CLOSED,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0080|OFF-0044|OFF-0009|OFF-0085,true
CASE-00356,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,HIGH,OFF-0160|OFF-0050,true
CASE-00357,WOMEN_CHILD_SAFETY,OPEN,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0103|OFF-0074|OFF-0171,true
CASE-00358,GENERAL_THEFT,CLOSED,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0214|OFF-0154,true
CASE-00359,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0130,true
CASE-00360,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0078|OFF-0064|OFF-0097|OFF-0048,true
