officer_id,officer_hash,role,rank_level,station_id,district_id,state_id,agency,clearance_level,credential_status,is_supervisor,cyber_training,forensic_training,prior_request_count,recent_denied_count,assigned_case_ids,synthetic_only
OFF-0224,b20f60775fe6a25591c31932,Cybercrime Officer,4,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,CYBERCRIME,HIGH,ACTIVE,false,true,false,6,0,CASE-00005|CASE-00112|CASE-00232|CASE-00309,true
OFF-0225,8fe1499c5ed9142abbac6485,Inspector,4,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,POLICE,MEDIUM,ACTIVE,false,false,false,33,5,CASE-00213|CASE-00235|CASE-00339,true
OFF-0226,2f283926393a08241f4c19ba,Forensic Officer,4,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,FORENSIC,HIGH,ACTIVE,false,false,true,30,8,CASE-00176|CASE-00255|CASE-00327|CASE-00352,true
OFF-0227,2747b4371f8a7719020e45ce,Inspector,4,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,POLICE,MEDIUM,ACTIVE,false,false,false,60,7,CASE-00113|CASE-00124,true
OFF-0228,8a7aea37c451a80fdc290e57,Senior Superintendent,6,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,POLICE,CLASSIFIED,ACTIVE,true,false,false,46,5,,true
OFF-0229,910fbfbd952d337d55470015,Head Constable,2,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,POLICE,LOW,ACTIVE,false,true,true,58,6,CASE-00185|CASE-00306|CASE-00317|CASE-00337|CASE-00342,true
OFF-0230,f59f4c244c14d1c05b3b5fef,Inspector,4,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,POLICE,MEDIUM,ACTIVE,false,false,false,33,3,CASE-00012|CASE-00129|CASE-00147|CASE-00171|CASE-00241|CASE-00321|CASE-00338,true
OFF-0231,b91bac32e23ee5afdb826394,Sub-Inspector,3,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,POLICE,MEDIUM,ACTIVE,false,false,true,51,3,CASE-00040|CASE-00230|CASE-00312,true
OFF-0232,8e0a9feb90e3ea8a4997b70d,Inspector,4,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,POLICE,MEDIUM,ACTIVE,false,false,false,42,6,CASE-00336|CASE-00345,true
OFF-0233,072b2cbde28c17244de8ae4d,Senior Superintendent,6,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,POLICE,CLASSIFIED,ACTIVE,true,false,false,30,5,CASE-00062|CASE-00084|CASE-00266,true
OFF-0234,a7db164c4af844793a01db35,Head Constable,2,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,POLICE,LOW,ACTIVE,false,false,false,11,7,CASE-00178|CASE-00192|CASE-00269|CASE-00350,true
OFF-0235,a4932d929933c3c8b03681a3,Cybercrime Officer,4,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,CYBERCRIME,HIGH,ACTIVE,false,true,false,41,4,CASE-00028|CASE-00033|CASE-00053|CASE-00162|CASE-00169|CASE-00182|CASE-00183|CASE-00243|CASE-00289|CASE-00299,true
OFF-0236,3a6a5386535f809a826fc8a7,Sub-Inspector,3,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,POLICE,MEDIUM,ACTIVE,false,false,false,23,2,CASE-00050|CASE-00058|CASE-00229,true
OFF-0237,7e3146ebb6c4e9a4f7f4cfaa,Forensic Officer,4,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,FORENSIC,HIGH,ACTIVE,false,false,true,57,5,CASE-00015|CASE-00029,true
OFF-0238,0d893c2441da140e8c46fc54,Inspector,4,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,POLICE,MEDIUM,ACTIVE,false,false,false,13,1,CASE-00047|CASE-00057|CASE-00069|CASE-00083|CASE-00091|CASE-00219|CASE-00326,true
OFF-0239,cef54734e093447c3864ede7,Head Constable,2,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,POLICE,LOW,ACTIVE,false,true,false,49,7,CASE-00011|CASE-00150|CASE-00215|CASE-00304,true
OFF-0240,2e90133c615ae26c343ba035,Cybercrime Officer,4,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,CYBERCRIME,HIGH,ACTIVE,false,true,false,34,2,CASE-00129|CASE-00147|CASE-00171|CASE-00241|CASE-00338,true
