case_id,case_type,case_status,originating_station_id,district_id,state_id,sensitivity_hint,assigned_officer_ids,synthetic_only
CASE-00311,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,HIGH,OFF-0015|OFF-0108|OFF-0165|OFF-0234,true
CASE-00312,GENERAL_THEFT,OPEN,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0017|OFF-0028|OFF-0148,true
CASE-00313,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,HIGH,OFF-0033|OFF-0102|OFF-0093|OFF-0002,true
CASE-00314,NARCOTICS,CLOSED,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0105|OFF-0093|OFF-0033|OFF-0102,true
CASE-00315,NARCOTICS,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0182|OFF-0130,true
CASE-00316,VIOLENT_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0010,true
CASE-00317,MISSING_PERSON,CHARGESHEETED,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0035|OFF-0158|OFF-0014,true
CASE-00318,CYBER_FRAUD,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0140,true
CASE-00319,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0127|OFF-0029|OFF-0153|OFF-0228,true
CASE-00320,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0075,true
CASE-00321,NARCOTICS,COURT_PENDING,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0154|OFF-0161|OFF-0074,true
CASE-00322,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,HIGH,OFF-0222|OFF-0232|OFF-0189,true
CASE-00323,NARCOTICS,OPEN,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0205|OFF-0021,true
CASE-00324,WOMEN_CHILD_SAFETY,CLOSED,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0240|OFF-0169|OFF-0001,true
CASE-00325,CYBER_FRAUD,COURT_PENDING,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,HIGH,OFF-0069|OFF-0202,true
CASE-00326,NARCOTICS,COURT_PENDING,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0015,true
CASE-00327,JUVENILE_PROTECTION,OPEN,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,HIGH,OFF-0146|OFF-0040,true
CASE-00328,MISSING_PERSON,OPEN,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0044|OFF-0036|OFF-0086,true
CASE-00329,NARCOTICS,CHARGESHEETED,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,MEDIUM,OFF-0103|OFF-0021|OFF-0205|OFF-0219,true
CASE-00330,VIOLENT_CRIME,COURT_PENDING,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,MEDIUM,OFF-0029,true
CASE-00331,MISSING_PERSON,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0213,true
CASE-00332,GENERAL_THEFT,CHARGESHEETED,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0078,true
CASE-00333,WOMEN_CHILD_SAFETY,OPEN,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,HIGH,OFF-0094|OFF-0088|OFF-0014,true
CASE-00334,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,HIGH,OFF-0128|OFF-0186|OFF-0106|OFF-0123,true
CASE-00335,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0070|OFF-0164|OFF-0151,true
CASE-00336,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,HIGH,OFF-0072|OFF-0120,true
CASE-00337,JUVENILE_PROTECTION,CLOSED,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,HIGH,OFF-0156|OFF-0145|OFF-0111,true
CASE-00338,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0075|OFF-0066|OFF-0064,true
CASE-00339,NARCOTICS,CLOSED,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0075,true
CASE-00340,MISSING_PERSON,CHARGESHEETED,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0038|OFF-0154|OFF-0074|OFF-0013,true
CASE-00341,CYBER_FRAUD,OPEN,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,HIGH,OFF-0153|OFF-0127|OFF-0029|OFF-0228,true
CASE-00342,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0225|OFF-0168|OFF-0132|OFF-0137,true
CASE-00343,GENERAL_THEFT,OPEN,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,MEDIUM,OFF-0107|OFF-0213,true
CASE-00344,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,HIGH,OFF-0037|OFF-0019,true
CASE-00345,MISSING_PERSON,UNDER_INVESTIGATION,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,MEDIUM,OFF-0230|OFF-0019|OFF-0037,true
CASE-00346,FINANCIAL_CRIME,OPEN,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,MEDIUM,OFF-0160|OFF-0076,true
CASE-00347,MISSING_PERSON,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0194|OFF-0114|OFF-0081|OFF-0198,true
CASE-00348,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0232|OFF-0222|OFF-0218|OFF-0189,true
CASE-00349,GENERAL_THEFT,CLOSED,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0168|OFF-0132,true
CASE-00350,VIOLENT_CRIME,OPEN,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0218,true
CASE-00351,FINANCIAL_CRIME,OPEN,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,MEDIUM,OFF-0110,true
CASE-00352,WOMEN_CHILD_SAFETY,UNDER_INVESTIGATION,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,HIGH,OFF-0140,true
CASE-00353,GENERAL_THEFT,COURT_PENDING,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,MEDIUM,OFF-0140,true
CASE-00354,FINANCIAL_CRIME,OPEN,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,MEDIUM,OFF-0222|OFF-0218|OFF-0189,true
CASE-00355,FINANCIAL_CRIME,COURT_PENDING,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0168|OFF-0137|OFF-0132|OFF-0225,true
CASE-00356,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,MEDIUM,OFF-0174|OFF-0121|OFF-0015|OFF-0165,true
CASE-00357,JUVENILE_PROTECTION,UNDER_INVESTIGATION,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,HIGH,OFF-0001|OFF-0039|OFF-0240|OFF-0169,true
CASE-00358,JUVENILE_PROTECTION,CHARGESHEETED,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,HIGH,OFF-0095|OFF-0041|OFF-0056,true
CASE-00359,FINANCIAL_CRIME,UNDER_INVESTIGATION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,MEDIUM,OFF-0141|OFF-0112|OFF-0182|OFF-0130,true
CASE-00360,GENERAL_THEFT,UNDER_INVESTIGATION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,MEDIUM,OFF-0198,true
