event_sequence,event_id,timestamp_utc,request_id,requester_officer_hash,requester_station_id,target_record_hash,decision,primary_reason_code,policy_version_evaluated,request_content_hash,decision_hash,explanation_hash,audit_anchor_hash,event_payload_hash,previous_event_hash,event_hash,log_signature,signature_algorithm,audit_log_version
492,a7806edc7d178a58784fd69e,2026-05-30T10:00:00Z,REQ-000492,7dd10e346a2e773cbf9da071,STATE_02_DIST_03_PS_02,08442f216d5a7556f4be1bca,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,1a2f057763d315e42c99a28912ce802943039ed5677cb71c983b24e61f60600e,c3c40c53b7bc4f68c3db8bb11987ae91e59fadbbac3a49a4c846c84548f26fa9,b657ba19ad0dbff6b3f8731c4da9018ee678d95802eea8d46ed9b25cc945a9b3,e06d47d3fb1be43d895166b40fea0a0d72362ef64a74dcbc0f331145fc2cbb85,65247ef372413826fc6ddc474123140a21a3a2c5d1442f2f7063c7b2076e3465,f5caca4da0bfe396dbc611743e90f23d8fc52fcfb44db7f6511909d383636dd6,ed95ea0d9172d15dde2acce9b6d7d8642b5afef500c7508af97fcf1afb402111,bb6759500ec8228b38421209f2f9ab236932587d55b90ed58fd821e7cea769be,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
493,d08c73feb5b75dad2918c59f,2026-05-31T19:02:00Z,REQ-000493,8d48fc84d688aabaae7c6986,STATE_02_DIST_01_PS_02,97493f5f079666824f863137,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,59bc5c99006628f7ad320f962ed8145118f5f171ac9a7f8120653f1563fa7538,7c92a8233ede72cab173a1c0a9f0b06747e8a9bce3576b8da9600f31b8613434,161471671fb2331a9f85398e736e538c20741278ab0f7956fac282a7e01f6ff4,0ba4a68a30446e7739f47018b170dbd456da5ffff29ccab7f2e76ebaa36686db,4a9ad0e94dde7ada6e4640cf03f69fb2b586f1ed65359f67749038698534cd11,ed95ea0d9172d15dde2acce9b6d7d8642b5afef500c7508af97fcf1afb402111,2ab4aac1b5a91b88a30eb6e14f41a7ee10d60fc9bdf38fed76f626a07fd7f51e,47be99675f8336c572794476f1e5bd111058decc8b07c26c4d0ae6a2eab5ae8c,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
494,7387727693dbeca6092c786a,2026-05-30T18:34:00Z,REQ-000494,cf4f97b5eda3195f8d5d3726,STATE_01_DIST_03_PS_01,0ef7bba38fe082a54d97d62f,deny,DENY_SENSITIVE_UPDATE_WITH_LOW_RANK,P-2026-05-STEP2-ORACLE,d56bf3b9e2435411971a5fbbb024d9da245027d42728f918bd69a79502ef008d,aab91c9f9c150e28f4d7cd75344e5b54162047eb5455718de5f7ae3d97e2d630,504bf103221dd8e12bc047bf4deb8875d1fd5064a417d86d916ab7838b36c185,8df8d7d5791d2f4da07d5e97db4306ce57f4cd40d76c4cfc3816d0c9217eafdf,c7b554b4f03adb0dcce670eac40f90afe86f828c84e801a924cebe757ceb34b4,2ab4aac1b5a91b88a30eb6e14f41a7ee10d60fc9bdf38fed76f626a07fd7f51e,8f40a9a47b44f84b82c4b509d82d1e1937a2155eeb57e515c69862e16e135ebd,20a0c95d5e8152767a283487fc057c2240a879678aae8999a39450c6bdfbf9cd,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
495,b3368115f261b67cb78a858f,2026-05-31T03:00:00Z,REQ-000495,f65ad458155d09405f8da86c,STATE_02_DIST_04_PS_03,118ea5c95a4302f5e6598a30,deny,DENY_EXPIRED_APPROVAL_TOKEN,P-2026-05-STEP2-ORACLE,a0ed77145fe76e5f285dab00b04644d83dea26fe7eb35a01cff209e9c98afcda,d7089ba6a84816ad4e79d1f965701561a23cbce859c7b56f57275084cdb3a3b8,fb2dcfb0c1384ba04b5680c5fea152bc4cc05d898556b6208749f51882c5efd1,50e5cb76e5a57b40f960eadffe18a2dc14c376db79c22570b24926eb122b6d66,e294bcaf6d8f571f4aa95043a84c4e2f962f28c09d812c8de0b164846171fecf,8f40a9a47b44f84b82c4b509d82d1e1937a2155eeb57e515c69862e16e135ebd,717dea34197dd051407b20d48a0ebe09b31482e690431f439926c15106a42190,6d6596de66c97821c88b1d42faa22e9fb5f014bae17223d84f68e766a99679e7,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
496,dd31b3c33450ee57fe6dc13a,2026-05-29T01:36:00Z,REQ-000496,316e4edba94c2b3868db8ac7,STATE_01_DIST_04_PS_01,329489987bf6e3ab7bfd4769,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,d1309c138e2b8a7ecf6cfe495e44fa5666abf18c9ac2e66a1985767d58610ffd,874a479e5ef02d98198fda3902a0c3ef47810428018e4e08c3cfacfcdcb4845a,f7d18d0c3c408aa2bc5e6702ea9e6f6990033e3c9b0dbce9548364246860b453,513fbada7274c32ffebbd9f62cc0c3caed9d36c61e46f7160381def2a70261c9,454c39a819a3abc71713581bb58fefcc017c19d17f2b595a622fe0bf0744562c,717dea34197dd051407b20d48a0ebe09b31482e690431f439926c15106a42190,5c2f7eabdb2c2acdde1efd36c9276fe71568b76f4ea2f8c165a0ee7ed399a125,e247d0acd087b14d761a9b1faecfb2120544536a04f025c3c96d998aa134ebeb,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
497,fb8de393532b85fc699bf4d9,2026-06-01T04:15:00Z,REQ-000497,316e4edba94c2b3868db8ac7,STATE_01_DIST_04_PS_01,f9eb939b20b9072971ac4027,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,9eea853f147506101a0f2fd41557100d9f25614aa488dc4bb896a02fed8092ff,760d110b94af37c7374b63d73e4f35338d99bc629442d3fd2dc2539cd538ebc9,d0973786b4b581c97baa22e60de12b99b988048b49f54b5e87f4b408232131f0,2f4e0f74c71fce35be715124d5f061723d9ddd5dbb6adee649d10a310f2f28ea,1d2cd47afd97d4abc685b3474847ca3bc998bcf59e67772472773c3bf41c8725,5c2f7eabdb2c2acdde1efd36c9276fe71568b76f4ea2f8c165a0ee7ed399a125,6278a339aca151e2d5add33068d797d365175ff9d2afaec104ab002ad3f728aa,3eabb78c272137d7eb26299953dd9a9bffa336cb09b071a71b2f0561d1935f18,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
498,6bb8ee5cd24e94f5c6b8d70f,2026-06-01T21:06:00Z,REQ-000498,61f9c30ebf940f606c1a2520,STATE_03_DIST_03_PS_03,ef5838cb7e4a200ccefb59aa,deny,DENY_INACTIVE_CREDENTIAL,P-2026-05-STEP2-ORACLE,1591818ba93249c882464dc44d457645cd21c2825b6636fca30f80282d7e187d,d171c811860bf33e6ec11fad4ce01563ce1bce7a150a9244f53980c4e611a3df,f34bb9b877cac7a0ea705d67601e7377f3ecb32d1215fa601698e545d818cbe3,bb04ab6857df987a44629ccaf1840a175bef149a6702c5239aeae2c9ce38498c,6e886c6a1adc7950d8d9d8d118ddecbcb2fc7f011f05c6495e1c1bf5e59156dd,6278a339aca151e2d5add33068d797d365175ff9d2afaec104ab002ad3f728aa,026fae061976dfb4733b4734cdc0bdbed8867340417059e13f7f43ca4acea024,f6f2e3397133a26c02d74c0acdd2e3611b2abd8f85d5f85a124da68df3b7aee6,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
499,9ff2ddff2c9d93d51232c009,2026-05-31T20:26:00Z,REQ-000499,769c0f71f92a8b49e252746c,STATE_01_DIST_01_PS_03,483d8e368e0abb9247f9bc72,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,9693b201ff92aad9d7ad71ee07685f401c11ab93e631554db9baa7186d1ffb82,bc823771344faaa1b4ed0915568c09ceabf0781b2b4b186cf7ecb86b5cf038c6,3abd9d9ccb36c31154b4308b91d42d1b8f1a4da2d6be0205bed827c43994b751,d2604e45e5c1adde6474b662521aa24e78db9140c58e7f100e0589b3e19782ed,5e31cdb87161e6d87109e0beabeb659ce36e6b57c2224c104ab63554252fbf4e,026fae061976dfb4733b4734cdc0bdbed8867340417059e13f7f43ca4acea024,d13d0a3d70a3f3dd90ccee739059dd1ad2af769ec53a671e054d0eef3650d701,7905255f5a1e8faa866dcefb08c496a2ee01be6fc866117e8e0f1a918dd4e005,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
500,d05761f12840e6c1eb316ffb,2026-06-01T21:40:00Z,REQ-000500,a7db164c4af844793a01db35,STATE_02_DIST_02_PS_01,121319e5c742c9826335312f,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,f0efe6ff7c000596ea5e16d8518573cebd0943cf4e2f2d9348f30a23ab7c8ebc,a6f1231776a4b4635c29d1fbd151edcabc58b2e3faf3b6aa4343af320c6ecb19,c7c6b7ed31e0d9e4da2eed1dc816392fb25d28cb78aaeb8ab858b91bf28c83c3,59ee1ffb72dad270afc3e528875b93552c5412c7d8aa2981b4069de94ab2aa54,a24cb0bdbf44dcdddc4cbe169ba258a9c947e67a8afa518ef9cc45118b8af321,d13d0a3d70a3f3dd90ccee739059dd1ad2af769ec53a671e054d0eef3650d701,f02d070a1a6549049869f0fc8af3cf8be3d5dd088bfaccbf92c4f28c918ad43d,98b20e12d1031ddef609c12e53b1783d508a41eca179a855f619342e7867ff42,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
501,2cb45e4163067a22bc9cc434,2026-05-28T01:03:00Z,REQ-000501,0c324b29f9a967adb599bde0,STATE_01_DIST_03_PS_03,9ce8cdb605a07f0e9f3a0392,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,86905dca127b1b8d0f4ec94c13c5d2555a11b0eb273a172d0660d0cbcd3492e9,be35b5e9af6f17303958d810f2eb21a154000461a8b46eaba0ddad1760af95c1,164219010dd48848115a571d5fd8d3664e605acb947a0712a807ba3e96d06ddb,12bbfd294c71681c49aaf9a0699864b1eb05c13e56956d1bd6818a7f4be43ad3,175f1020d97a6c47e19453c8ae7faa850789e0697dd09ec44d93b59c27b54149,f02d070a1a6549049869f0fc8af3cf8be3d5dd088bfaccbf92c4f28c918ad43d,541ae50669fa461f1907d1b61ab1f08ef42653b7c9ef2675c094221096021b9f,8f986e9f93a660b59feca78e20508feb4e5bf32d8cb9a20ac6fd369d8c00e867,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
502,6d664b67c0a3477dd80900f9,2026-05-31T12:46:00Z,REQ-000502,0333fdd2d35c528a38a1dbe4,STATE_02_DIST_01_PS_01,121319e5c742c9826335312f,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,52e0bd95a86597660b621eebb013e79efa6b7f2907d31f90a426f056d154adc4,c6fd3ce5d6b121e4565726d37b90bdc42515bd4d7bbad2cdef3ac8db92d30f44,424469a431adb399762d1847654e3bb27f1275e6085ab2044499ff55d24d7a9e,642ea6f9f8bb7814927e99b60cc6571055643e214f1cf1f075f3b452d5acf86c,ab8f4080b3558955437dec14a2fb9c5bee6374b39d33e7a6038dc8b7087ed7b4,541ae50669fa461f1907d1b61ab1f08ef42653b7c9ef2675c094221096021b9f,9dc7deeb492329c97fbd3c25981d5374d063b39fd23ae17e06431b00f5363fd5,613da3a30207d3e6442f4b85d1cab7c600671c6a6890487d0925259182f7e74f,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
503,0d70a7ef41a80474a90d5f64,2026-05-30T20:13:00Z,REQ-000503,5250e04b75f9aa481b9f2c6e,STATE_01_DIST_03_PS_01,507c214cad9427a82c90d316,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,P-2026-05-STEP2-ORACLE,e1c7732c7dfeba686589d2c83c6cab1bb978932fa755cf0342abff4603764bf6,0f3f0399e83f1b2d5555495a83b24727d3a2af49f277fcd4a67914c4cc81137a,83564b43dcf3200d65037f847a426106f57045ab6ad9d8080439a7ce91560265,495fc7c740aacb98488f89ed840e8c3a5752b55c1f5c223e1e20238d39275570,5653b53d166dfc003fc4fde3f20d97527db98956093ff8290dd6cef66317e0c5,9dc7deeb492329c97fbd3c25981d5374d063b39fd23ae17e06431b00f5363fd5,daeea6c841e727bb121f357387e79878eec594f5be639798870348b5ab513421,cabdef862bd7c6738bf25659653a8d80aaff8f08af717b65750df707eebf0f12,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
504,b316308e6a7621f0ed3130a4,2026-05-28T01:12:00Z,REQ-000504,5e4ff04af077f5ff22cd6cd0,STATE_02_DIST_04_PS_01,270332f1bdb06706b321b054,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,5a71c5a9be3aa715002d893c8f1dfe7dc80389d51042d1aeffb2f234c19f6d90,f77620221095d4ecef7aca29f270a54e6ebf6003b6c234ef0ffae5d26d416dbe,0f94bc6f11abef159720163e7ceea5850b242c57161deeecfb9b2dfea734ea52,c395519d74489bec82fef19e9923f8715d3528aee64af8c99951ebcd57813188,7cc671436999f9f0e179bc5a3da28a95c32b9d1332338f3618edeaa93e0f80d8,daeea6c841e727bb121f357387e79878eec594f5be639798870348b5ab513421,448d56a44ff1bbdfc6440a3a745b9b61a25569c5f83a396ee687ca1b03dc7378,284917ab2a1b5b0003973678a637b2289a389712ac4407bf985a36aa364541ec,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
505,2da334248c548fc2962b267a,2026-06-01T06:15:00Z,REQ-000505,e1441290962ca2a8517d8d0f,STATE_02_DIST_03_PS_02,865e1a4e9bd8f6f99acdf7fe,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,245cbad734200e798f41f6cde329f930c8a91896707ac4e8ef213c44c0e684d6,092dbaf90a64006ad38440d6040b101ae44139e9318b26347ecd343afc8e0f2f,ff2b77fa82b75bec2e64a8224a0e9e68c2d3c76a84487844ce50fbfe4ee14d08,c132db0122a4d684b86c6deb97a082e3c3a922cef3d69885158e9f97db107e66,609e0e5160bf7833e6f361987e65ebf77d6b2c7f888dc4aaccbfa19d743e53cb,448d56a44ff1bbdfc6440a3a745b9b61a25569c5f83a396ee687ca1b03dc7378,71985f4c15efd367163bc27b9f3306f4af916e9ac252a97a92a76a2de88fbc3f,b2f02d2067241463a0d437316cd6c529fa261868500992bec2be62fac0925f0c,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
506,e09a7f99d11a4fbe8edace2e,2026-06-01T23:22:00Z,REQ-000506,858f20314a8c64995d905a33,STATE_01_DIST_02_PS_01,c0cd6baa4f06c293515ad310,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,182c59766d4bd575150574eec90d3bd02e8c59e59c8765db61cb0e1f2f8b5c9b,c9cc4793a49d400b7c938af71ef82f65b54e29cd64b27363e685e96633ee5270,e5553657b6f75c2f91a5f0ea464b1527eade6f32bd91e0c35b4da9a697608df0,8e8fb2da9a0fa86353ca78bb9c5ecabc80981c5291df83ed5fdee6ec479acaca,a84239c86526d6cda4ec327456b07add8dde9753414086796cd0e377341702e8,71985f4c15efd367163bc27b9f3306f4af916e9ac252a97a92a76a2de88fbc3f,72b0ca1fdedcba1266d3868fb189749eab01ce1cf54053ed9a8ae50164e33d76,edf527a7cc3c1a2dd0b4ec901f231cc2035f8bdbcc0f89680322f2258feb23ef,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
507,278ac6d38bd5ad162d442d67,2026-06-01T23:39:00Z,REQ-000507,5f299dc3f248e4c74232aab4,STATE_02_DIST_04_PS_01,d67455c45a07a17b5f35d785,deny,DENY_STALE_CASE_ASSIGNMENT,P-2026-05-STEP2-ORACLE,c5fb2ea77599fe30f27a133f9f6f5b983ad480fa239d2433beb465e482a5f1a2,958b69913d120d27f8bffaeb27965984997e0bc3a9a9f5b0fb39e72048b3685a,15a29f6e46cc65c838d17da4177687dd2e5544a0ea39cc8bf00e347034c1cc21,86ae558ffe667f86dcafd721aaa8ecc5335793aa09020cedf894a359f6406cde,89b7402b4f1ab4e80c3dde5202b4599432af29426b5397a451342f5c077aa51e,72b0ca1fdedcba1266d3868fb189749eab01ce1cf54053ed9a8ae50164e33d76,01112111f833236ac88215245f34c725b68f1033a4eaf1ecddb53c6806e684a1,9eb503e7b03aadf8a362eb1a046ab4196e9fe32606645b175c3077d6688427b6,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
508,8daad40055fb75413506c471,2026-05-29T11:16:00Z,REQ-000508,a7db164c4af844793a01db35,STATE_02_DIST_02_PS_01,375c93cbfc19c6b728ba102e,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,a9de741acbc0940db7d3b62a92512e915329566127324be3d6e4a74f0e949bd6,210dcf61f4f7ca94cc46e487f24fb66b742d6e012581fa3c19758c4318a5090d,effd8ce22b5332bb2cb50e218fe59f4fe9bf4616ef8d6125bd28e41367ca27f6,83473efda12bc2a0b5cf57a78e269d07d900b463b1d8640a5b37507c233b2a24,14377aacf11e86c186f3f195d04dfcfb58d493a739c4cf8c308490d580fd6ee9,01112111f833236ac88215245f34c725b68f1033a4eaf1ecddb53c6806e684a1,176c7e5d1b56b20bf7ddd79768d6238cca06ad50169d65cee79eb873fc698ade,b867d03893aa21f990e083bcae04e89199a360fd71ce44c1211866df9be4bcb7,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
509,38dfb8164543c3e0e66c2ec8,2026-05-30T04:21:00Z,REQ-000509,f1cd31d43c526f5a63bbd87e,STATE_02_DIST_03_PS_03,a1b52acab80056cbe18f7a51,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,7b80e385347f40429ad4cddebbd77cac9590f4fa2aeb82ba104d567cde9649b3,d84f1917500f77a708dd4b9490cf4a171673e3be8c408df0a7eb401677998ca1,8a733000de4f7ac1ee973d0732f075b5f3ee7d2939c4c50058295021e92516e0,9135286013e1a398033300586397749ff50c808dfe605d1615f0cfc89e906be3,c4e82e815c8369918f2b9398ca0348d399e8337b2d4d4240fe453118eaac140c,176c7e5d1b56b20bf7ddd79768d6238cca06ad50169d65cee79eb873fc698ade,b137cafff0cfc631502457217363253733f44289c95b8f45147138abef0887cf,14f92d512dd63eef4a46d2677bf9f650ac48c9d78b7b64a43cb83e5c5f5bbff3,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
510,b9e9f8df9131bc1095caffa7,2026-05-30T21:30:00Z,REQ-000510,ccfa52e7df949ec76b129260,STATE_01_DIST_03_PS_03,4f004fd6ecff230b24cb85ac,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,4e04c04186de412d9e7c3ab4cc25e7c8c4b68c8b34bd93b109d31a68ce90439c,c53e2c2643e4ff74acef382aa28bb2a8ea4fe06251680b647ae731e318b64e96,45dc449fec04f9bfec00f041b1b7605be0bae5e1e61cb03d182940969d3dc555,e5a7120c4d482aa71eb7d6ffeea5b10bc53c8d1c07e074d3ee2ecaa0ceac76ef,59c558a0bc4f6985763b2aa0028d23b6a971776a819a182194cf58a3483f09e7,b137cafff0cfc631502457217363253733f44289c95b8f45147138abef0887cf,28bea85ab0a4e20aa7bf5096af901b37e51b878902701954f0c5739555ccd119,fcfba2bc3a279fac52b6ff34f6c90645f309b7a7fb7d75ddcd9d35d8b2ef8a57,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
511,5e1d44b55ce6f928904d0dd5,2026-05-31T14:43:00Z,REQ-000511,2be0332c4385b770ea00150b,STATE_03_DIST_03_PS_02,293dc9e885e75ae99324c2aa,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,P-2026-05-STEP2-ORACLE,987be78d08986d10e33754195fa3a9ccaa1c2e2a58d7688e9491cbd776741fc7,8a41814c5850165fdb99f8ea87b571f2e02611e89511fab30d80bca00572f656,1404d6f9bb9203ea684d8b0b70cb8fc6e003ea875eb8360cfdb7d746e6b63ebc,06941a55e326e8c3b0c41c43318047e30a9498a6cdbeb42ce5bc5c5b2e168b6d,af20e5cf10343308aff01c9a60972a8c63b03aabc20763bca905a64d957d7297,28bea85ab0a4e20aa7bf5096af901b37e51b878902701954f0c5739555ccd119,4c5e72fe9804fab5f2b318bf5834507d5a4f0e8c8ead1fabbec9746dcd616cff,b6ef56aca78485b19b6c37d6f61235fd4dacc86fb54a1248d3c69caa3879e74f,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
512,f1eba5340e74bc4f653a83b2,2026-06-01T08:00:00Z,REQ-000512,f65ad458155d09405f8da86c,STATE_02_DIST_04_PS_03,47060cab97e3e5e52667cc8f,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,dbadc96bce90e6fb1c9e67dc8a2d6487afac079bbc59a1b9ef9396f59835caae,a58a4daf96c1e3ea4cba26a00a2af29b2525b54bc912bd6da5b57f1974f6d18e,cba80c7f93d2fe815e20c7695e321fcdf5834925139684d653503b79511f6363,64f62e67a61fc95cd478508441d76c921cd4b5b39f64b771e2f94668ff9924a0,bd0d609fc630650ed620140fe06954649a3c385befc3cbdf8ee798e209b0bcac,4c5e72fe9804fab5f2b318bf5834507d5a4f0e8c8ead1fabbec9746dcd616cff,570bb076c6f277715e18a8e081b66a9a8c82dffc6b0e5a1455be42ac07d88bc5,11ce392648ae2f5ec445782578720b1556b5fd40d7afb72b3c6b779bfd950196,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
513,5897000b15da0994c43994ec,2026-05-31T15:09:00Z,REQ-000513,4718492e22f05239e76383dd,STATE_03_DIST_02_PS_01,f9bc8573a426e646d493c5fc,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,6afdf583530b71262d32d7aaa8e63d10081f62a0a6b5b76a5a4c7eff70b5ef26,d436722f6801ff9f949b3c2ae113b6a339c3c89e4a1de033875656805b46d030,232f004766bb0210661ff55f7f2d68d74c19f81763849a5613b15241810081d8,8b639ddc0b0add8eaa9286331791093b5ff412ed8cae107f332eb70b4366cab9,bc254cce8ba238a44a0b86648085c1a5b341677d5504b03eb5940c06846ece0e,570bb076c6f277715e18a8e081b66a9a8c82dffc6b0e5a1455be42ac07d88bc5,4380175f42f76107a5b4c9e34be472e5d40a0876c5aaa71ba968e8731071b4f1,2aa268b763a7b9da424cc8e97000ba8aa1f5db9d0a82798b805d3032048f7b11,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
514,a3aa6d4ab020d1fa532dbbef,2026-05-31T15:22:00Z,REQ-000514,2be0332c4385b770ea00150b,STATE_03_DIST_03_PS_02,a294966bbab71d6e812d21a5,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,3044b9b2a9529bd148e4debb3b3e9abc70083ec03840d403236fcf28a7be130a,f5b6444f6fda67a705f0c309d3c4f36525877fc61d7bce0ae41a336ce95c1d77,1c488f7829276a27ddcc2d0b227f3198a12e8e7d4abc9152822947d6e2d3ac90,f49907af0e49689a86a69e71c1575a48d5d4ae6460ee8dee4898616f7905cc3f,a4a35a3df4101642b5e9de2e9744378ec945ab108231378d00031e003f08f0f3,4380175f42f76107a5b4c9e34be472e5d40a0876c5aaa71ba968e8731071b4f1,49dc2a5603d5b0387b6ff2459e5c76fd8d796d707a56a8be18e7bc7c25644e08,7a338b73d4153db8064c3cb7c4d64e418ddbcabca14c478ff4a4ddde1c79894e,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
515,840b3c22eedff3903230424e,2026-05-29T12:05:00Z,REQ-000515,1744a4b8e7d09467e6ea7495,STATE_03_DIST_03_PS_03,855eb81843d8f64ce2dce451,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,P-2026-05-STEP2-ORACLE,68908d68335b5a2eda33dbfe3ecbb4b709f13d558c22cac0a8de45a4c4ada850,b55be2b0f218f61d865fdbd9683525544c8fd980e0664d40c2cc153d23366146,81178d04179f7438ca9b051cd90974ac2df8bf4ed69043668912288cd88c8ef8,601ae7722bd166fca66a82c2cab3a791d77ae364afca84124a43b23e5aa38fab,b6f45a6c7381fb3533486d511e7d96e5ece179890c719f316fe55301cb155e7d,49dc2a5603d5b0387b6ff2459e5c76fd8d796d707a56a8be18e7bc7c25644e08,16ba326c89cd73e8a51e5edcde1660c670632e371862fbf4d8cef9f87dacf5bc,a42d37d0d62c78065a0968d5c4c70f1a49f4898a151038fea0553ffa23443655,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
516,80173c7d6a17a5e6081ffb76,2026-05-27T17:12:00Z,REQ-000516,e35d3d5ab37a57023a757cf4,STATE_03_DIST_02_PS_03,12cf19c868dac2359d49c264,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,0f4a01c01a47e76606791c686dd8cf557c98e219066c2c25d5b112fb203bc865,407a5070f4da87e86e0232617105abd4d7440dc84b9daded50f62c0904f0ee59,525c67bf77b2e496be8b004d6de17766d55f04371acd9c5259810998555fe228,6e27b830f6bd997806c5f7b716b131417e10ec7271c2df39cd67696eed7f9ba0,6da6fd55eeb9c4741eff3226f58c7e39b447df2b77cc0147a267a421778cc531,16ba326c89cd73e8a51e5edcde1660c670632e371862fbf4d8cef9f87dacf5bc,4629cb131db68b1058bb4550c3cbfa9850eaed22d4fd80d2484e4791ab9e9eeb,71cb5785078694964e7a6345d6ea79fc40280d9c892e84b1d8c2ce347d4b91b5,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
517,0ac3aea168c5b65e14316a4b,2026-05-29T03:42:00Z,REQ-000517,a2884bcebf8616c20bdb4688,STATE_01_DIST_01_PS_02,bd8150b0c487b45357673f02,deny,DENY_EXPIRED_APPROVAL_TOKEN,P-2026-05-STEP2-ORACLE,393243c8021aab6bfc5f33eb9feb08e4a7d7283cd52c71456c230463c92b7cdd,d0cc1773229b8594055ed5a4bf51314c56d92ed7ac4edc10462228160c9495d3,82bad5fd19b12998c47bb5b6f685d2cd7f3fdac6499b7c82647267b80e824064,94e84e7078ec633f3771385f7b4eddc84b85987c15e4f24ee335fbe3074cc90d,18d995261ce41d0d3581d7d33b5bff8be5150a03e2e3d5c96c6f0a28ffb7445f,4629cb131db68b1058bb4550c3cbfa9850eaed22d4fd80d2484e4791ab9e9eeb,f85bb51b9653c20ca44a85408fd7cdafb74d92b699c1255fe56765f3a3120bc7,07d7a671dd6dbaa0072dd1a92b94f8ee418f73937006b4b6133bc9633e7daf7b,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
